lat,long,number
36.46707921,127.2480369,1
36.46706599,127.2480026,1
36.46696354,127.2477364,1
36.46694986,127.2477009,1
36.46692788,127.2476438,1
36.46687206,127.2474988,1
36.46687204,127.2474987,1
36.46685936,127.2474658,1
36.46683153,127.2473935,1
36.46683145,127.2473933,1
36.46673435,127.2471413,1
36.46657925,127.2467383,1
36.46633095,127.2460934,1
36.46633091,127.2460933,1
36.46633087,127.2460931,1
36.46604853,127.2453599,1
36.46604846,127.2453595,1
36.46587619,127.2449122,1
36.46585916,127.2448659,1
36.4658434,127.244819,1
36.46582899,127.2447713,1
36.46581313,127.244725,1
36.46580007,127.2446773,1
36.46578774,127.2446276,1
36.46578035,127.2445809,1
36.46577934,127.2445715,1
36.46577708,127.2445506,1
36.46577706,127.2445504,1
36.46577599,127.2445398,1
36.46577518,127.2445322,1
36.46577478,127.2445283,1
36.46577476,127.2445281,1
36.46577391,127.2445172,1
36.46577066,127.2444753,1
36.4657658,127.2444249,1
36.4657623,127.2443741,1
36.46576024,127.2443233,1
36.46575999,127.2443028,1
36.46575963,127.2442725,1
36.46576036,127.2442217,1
36.46576179,127.2441868,1
36.46576245,127.2441708,1
36.46576598,127.2441202,1
36.46577095,127.2440697,1
36.46577097,127.2440695,1
36.46577732,127.2440192,1
36.46578505,127.2439693,1
36.46578828,127.2439517,1
36.46578829,127.2439517,1
36.46579416,127.2439197,1
36.4658046,127.2438707,1
36.46581421,127.2438311,1
36.46581642,127.243822,1
36.46581648,127.2438218,1
36.46582967,127.2437739,1
36.4658441,127.2437263,1
36.46585879,127.2436827,1
36.46585887,127.2436825,1
36.46585997,127.2436794,1
36.465877,127.2436331,1
36.46589539,127.2435875,1
36.46591503,127.2435429,1
36.46593585,127.2434991,1
36.46595793,127.2434562,1
36.46596552,127.2434424,1
36.46596561,127.2434422,1
36.46598117,127.2434142,1
36.46600549,127.2433732,1
36.46603099,127.2433334,1
36.46605756,127.2432946,1
36.46608521,127.2432569,1
36.46610274,127.2432346,1
36.46611385,127.2432205,1
36.46624677,127.2430749,1
36.46624696,127.2430748,1
36.46632014,127.2429949,1
36.4666058,127.2426824,1
36.4666059,127.2426823,1
36.46662328,127.2426631,1
36.46662367,127.2426629,1
36.46663841,127.2426468,1
36.46668055,127.2425387,1
36.46674336,127.2424518,1
36.46675175,127.242444,1
36.46686535,127.2423356,1
36.46694887,127.242256,1
36.46695864,127.2422753,1
36.46707505,127.2420966,1
36.46707948,127.2421053,1
36.46708705,127.2420836,1
36.46710202,127.2420675,1
36.46710208,127.2420674,1
36.46718405,127.2419793,1
36.46721199,127.2419493,1
36.46751559,127.2416229,1
36.46751561,127.2416229,1
36.46752976,127.2416076,1
36.46761883,127.2415118,1
36.46777504,127.2413439,1
36.46786399,127.2412483,1
36.46796521,127.2411394,1
36.46818263,127.2409057,1
36.4681828,127.2409048,1
36.4681897,127.2408671,1
36.4682084,127.2408419,1
36.46821771,127.2408676,1
36.46821781,127.2408678,1
36.46823443,127.24085,1
36.46839086,127.2406818,1
36.46841413,127.2406568,1
36.46841415,127.2406568,1
36.46846616,127.2406008,1
36.46854047,127.2405209,1
36.46861717,127.2404384,1
36.46863102,127.2404235,1
36.46864195,127.2404119,1
36.46861178,127.2403551,1
36.46854852,127.240263,1
36.46854931,127.2402247,1
36.46858259,127.2402194,1
36.46864597,127.2403383,1
36.46865291,127.2403361,1
36.46873741,127.2403092,1
36.46879214,127.2402504,1
36.46909355,127.2399263,1
36.46917908,127.2398343,1
36.46983965,127.2391241,1
36.46983985,127.2391239,1
36.4698587,127.2391036,1
36.46986035,127.239049,1
36.46983358,127.2390053,1
36.46983116,127.2390013,1
36.46981189,127.23899,1
36.46975491,127.2389568,1
36.46981168,127.2388929,1
36.46982342,127.2388797,1
36.46989509,127.238799,1
36.4699585,127.2387286,1
36.46997437,127.2387089,1
36.47000069,127.2386763,1
36.47000394,127.2386723,1
36.47007388,127.2385822,1
36.47009979,127.2385307,1
36.47011414,127.2385023,1
36.47013585,127.238468,1
36.47016273,127.2384527,1
36.47014924,127.2385284,1
36.47014915,127.2385309,1
36.4701463,127.2386017,1
36.47015623,127.2387284,1
36.55723701,127.3535428,2
36.55725776,127.3535806,2
36.55743066,127.3534139,2
36.55755087,127.353298,2
36.5576299,127.3532337,2
36.55778763,127.3531739,2
36.55781243,127.3530852,2
36.55787654,127.3530331,2
36.55820466,127.3521801,2
36.5581583,127.3519186,2
36.5580751,127.3519242,2
36.55808947,127.3518823,2
36.55821938,127.3515023,2
36.55849613,127.3513638,2
36.5586828,127.3513347,2
36.55883534,127.3513805,2
36.55916464,127.3516296,2
36.55943194,127.3515677,2
36.55972909,127.3517109,2
36.55983491,127.3516774,2
36.55987612,127.3516643,2
36.56004208,127.3516821,2
36.56019784,127.3516989,2
36.56024008,127.351711,2
36.56027793,127.3517105,2
36.56033165,127.3517097,2
36.56070512,127.3515501,2
36.56088758,127.3514719,2
36.56110433,127.3512552,2
36.56129274,127.3511747,2
36.56148386,127.351093,2
36.56177791,127.351002,2
36.56184548,127.3509811,2
36.56223111,127.3508567,2
36.56247179,127.3507774,2
36.56247191,127.3503075,2
36.56260464,127.350218,2
36.56287428,127.3500359,2
36.56302008,127.3497338,2
36.56329471,127.3493566,2
36.56337368,127.3493144,2
36.56353568,127.3492359,2
36.56378522,127.3491148,2
36.56432311,127.3495268,2
36.56456699,127.3500776,2
36.56459253,127.3500939,2
36.56491701,127.3503144,2
36.56490326,127.3498063,2
36.56497187,127.3488597,2
36.56565066,127.3481234,2
36.56582867,127.3477422,2
36.56628184,127.3473344,2
36.56657357,127.3468533,2
36.56661599,127.3457079,2
36.56673105,127.345477,2
36.56684726,127.3452437,2
36.56721356,127.3449862,2
36.56719206,127.3448462,2
36.56712429,127.3444052,2
36.56697554,127.3439499,2
36.56682946,127.3428376,2
36.56677497,127.3423873,2
36.56675529,127.3423642,2
36.56685118,127.3422915,2
36.56691401,127.3419785,2
36.56695731,127.3419064,2
36.56698095,127.3418651,2
36.56700404,127.3417343,2
36.56700996,127.3417077,2
36.56704467,127.3415509,2
36.56706663,127.3415026,2
36.5670937,127.3414447,2
36.56712124,127.3413254,2
36.56713523,127.3412685,2
36.56715297,127.3412519,2
36.56716356,127.3413011,2
36.56717342,127.3413468,2
36.56715119,127.3414197,2
36.56707041,127.3416845,2
36.5670375,127.3418336,2
36.5669465,127.3419938,2
36.56690384,127.3421884,2
36.56687202,127.3422664,2
36.56687871,127.3422952,2
36.56708482,127.3423229,2
36.56710727,127.3423079,2
36.56711871,127.3423003,2
36.56731487,127.3420414,2
36.56738485,127.3411016,2
36.56738486,127.3411015,2
36.56738491,127.3411016,2
36.56739859,127.3411274,2
36.56741584,127.3411091,2
36.56736882,127.3410175,2
36.56734433,127.3409676,2
36.56731609,127.3409099,2
36.56727737,127.3408353,2
36.56726137,127.3407969,2
36.5672182,127.340704,2
36.56715613,127.3406633,2
36.56708838,127.3406198,2
36.567025,127.3405719,2
36.56697119,127.3405307,2
36.56690861,127.3404828,2
36.56671515,127.3403952,2
36.56657864,127.3403331,2
36.56648126,127.34029,2
36.56645371,127.3402528,2
36.56642425,127.3402108,2
36.56640689,127.3401405,2
36.56639702,127.3400614,2
36.56638308,127.3399342,2
36.56636698,127.3397918,2
36.56635044,127.3396449,2
36.56634552,127.3395143,2
36.56634067,127.3394043,2
36.56634486,127.3393666,2
36.56636069,127.3392774,2
36.56638455,127.3391495,2
36.56639979,127.3390847,2
36.56642328,127.3389712,2
36.56640458,127.3388706,2
36.56639606,127.3387279,2
36.56640015,127.3386803,2
36.56640165,127.3386628,2
36.56640742,127.3386063,2
36.56633716,127.3384483,2
36.56626523,127.3382865,2
36.56622215,127.3381562,2
36.56614975,127.3379421,2
36.56611488,127.3378805,2
36.56607473,127.3378114,2
36.56598022,127.3377082,2
36.56596954,127.3377021,2
36.56578157,127.3375954,2
36.56570064,127.3375475,2
36.56564328,127.3374691,2
36.56558988,127.3373327,2
36.56561244,127.3371117,2
36.56559298,127.3370446,2
36.56555706,127.3369263,2
36.56548463,127.3367715,2
36.5654181,127.3366507,2
36.56539449,127.3365941,2
36.5653525,127.3365012,2
36.56532491,127.3364471,2
36.56525133,127.3363097,2
36.56521954,127.3362626,2
36.56519583,127.336214,2
36.56510918,127.3360964,2
36.5651034,127.3359432,2
36.56519141,127.3356686,2
36.56531557,127.3355161,2
36.56539655,127.3354186,2
36.56545332,127.3352939,2
36.56551934,127.3351472,2
36.56556005,127.3350071,2
36.5655995,127.3348747,2
36.56562413,127.3348721,2
36.56567681,127.3348654,2
36.56576998,127.334885,2
36.56590209,127.3349136,2
36.56603607,127.3348557,2
36.56623816,127.3347531,2
36.56639578,127.3347267,2
36.56658739,127.3346948,2
36.5667178,127.334679,2
36.56676218,127.3347069,2
36.56685605,127.3347679,2
36.56693429,127.3347526,2
36.56695849,127.3347393,2
36.56696419,127.3347365,2
36.56700257,127.3347176,2
36.56703759,127.3347005,2
36.56703847,127.3346911,2
36.56703933,127.3346818,2
36.56714588,127.3346163,2
36.56749442,127.3344685,2
36.56791696,127.3344847,2
36.56808857,127.3344466,2
36.5681078,127.3344423,2
36.56815115,127.334408,2
36.5683141,127.3342788,2
36.5683658,127.3342466,2
36.56856766,127.3341208,2
36.56893007,127.3340623,2
36.56939606,127.333727,2
36.5694376,127.3337062,2
36.56958973,127.3336138,2
36.5698612,127.3334489,2
36.57002337,127.3333252,2
36.57043138,127.333172,2
36.5708562,127.3330124,2
36.57091196,127.3330595,2
36.57110606,127.3332236,2
36.57119614,127.3331919,2
36.571342,127.3333221,2
36.57166482,127.3336102,2
36.57174778,127.3336715,2
36.57209084,127.3339251,2
36.57222535,127.3340245,2
36.57228055,127.3340653,2
36.57270824,127.3343802,2
36.57274613,127.3344081,2
36.57295375,127.3341167,2
36.57301637,127.3340288,2
36.57330957,127.3336926,2
36.57336655,127.3336272,2
36.57343048,127.3336051,2
36.57346289,127.3335939,2
36.57351741,127.333575,2
36.57375895,127.3336123,2
36.57382403,127.3336223,2
36.57403317,127.3331814,2
36.57407302,127.333087,2
36.57410141,127.3330271,2
36.57415027,127.3329225,2
36.57419128,127.3328479,2
36.57428564,127.3325465,2
36.57436154,127.3323041,2
36.57447397,127.3319685,2
36.57448469,127.3319365,2
36.57461912,127.331859,2
36.57498307,127.3316106,2
36.57504232,127.3314707,2
36.57509048,127.3313366,2
36.57534575,127.3303655,2
36.57550286,127.330331,2
36.57577094,127.3302723,2
36.57598181,127.3301259,2
36.57623217,127.3298739,2
36.57641153,127.3300079,2
36.57670774,127.3301214,2
36.57692938,127.3300095,2
36.57708795,127.3297423,2
36.57728247,127.3296785,2
36.57768326,127.3291025,2
36.57770409,127.3290584,2
36.57781381,127.328826,2
36.57755845,127.3279362,2
36.57763872,127.3276385,2
36.57774933,127.3275618,2
36.57799917,127.3273457,2
36.57807334,127.3272815,2
36.57810281,127.3270533,2
36.57811739,127.3269404,2
36.57820357,127.3268313,2
36.57832633,127.3266759,2
36.57838912,127.3264458,2
36.57850146,127.3260334,2
36.5785285,127.3259376,2
36.57853215,127.3259247,2
36.5785367,127.3259086,2
36.57853655,127.3259032,2
36.57853288,127.3257666,2
36.57859712,127.3257402,2
36.57863692,127.3256761,2
36.57865443,127.3256479,2
36.5786558,127.3256457,2
36.57870597,127.3254685,2
36.57873666,127.3253778,2
36.5787913,127.3252682,2
36.57879786,127.3252012,2
36.57879498,127.3251571,2
36.57878917,127.3250869,2
36.57880705,127.3250516,2
36.57893577,127.3250454,2
36.57900161,127.3249665,2
36.57909802,127.3248824,2
36.57909767,127.3248806,2
36.57909555,127.3248694,2
36.57909555,127.3248694,2
36.579086,127.3248189,2
36.57908632,127.3246985,2
36.57919131,127.3246538,2
36.57929233,127.3245384,2
36.57928427,127.3244434,2
36.57936397,127.3244013,2
36.57946382,127.3243485,2
36.57963171,127.3243156,2
36.57975554,127.3241288,2
36.57984947,127.3239815,2
36.58004498,127.3238062,2
36.58028633,127.3235973,2
36.58041151,127.3234055,2
36.58047231,127.3233124,2
36.58055408,127.3232983,2
36.5805824,127.3232934,2
36.58087834,127.3232423,2
36.58100941,127.3232037,2
36.58113076,127.323168,2
36.58120715,127.3231211,2
36.58130717,127.3229932,2
36.58135362,127.322936,2
36.58157889,127.3228217,2
36.58171542,127.3226811,2
36.58178273,127.3226147,2
36.58230851,127.322866,2
36.58234846,127.3228851,2
36.58232881,127.3231191,2
36.58242428,127.3230649,2
36.58267584,127.32289,2
36.58274547,127.3228482,2
36.58285499,127.3227823,2
36.58288465,127.3227917,2
36.58291927,127.3228053,2
36.58301498,127.3227402,2
36.58309004,127.3226459,2
36.58313678,127.3225064,2
36.58319462,127.3221075,2
36.58323019,127.3216726,2
36.58324489,127.3214787,2
36.58325767,127.3212259,2
36.5832629,127.3211643,2
36.58331498,127.320813,2
36.58341046,127.3205564,2
36.58348297,127.3203623,2
36.58354546,127.3201095,2
36.58359082,127.3199437,2
36.58369459,127.3196914,2
36.58376059,127.3195875,2
36.58382923,127.3194857,2
36.58386934,127.3194628,2
36.58400398,127.3193861,2
36.5840694,127.3193488,2
36.58413143,127.3194552,2
36.58417053,127.3195994,2
36.58417998,127.3196342,2
36.5842402,127.3198663,2
36.58425418,127.3199201,2
36.58438147,127.3203208,2
36.58449446,127.3206133,2
36.58461305,127.3208034,2
36.58467504,127.3209028,2
36.58473569,127.3208142,2
36.58489363,127.3205836,2
36.58497484,127.3205181,2
36.58501367,127.320492,2
36.58502329,127.3204856,2
36.58520193,127.3203568,2
36.58539571,127.3201796,2
36.58554248,127.3200381,2
36.5856725,127.3199519,2
36.58583364,127.3198349,2
36.58591103,127.3197486,2
36.58600193,127.3196493,2
36.58604614,127.3196023,2
36.58615401,127.3195219,2
36.586241,127.3194593,2
36.58645412,127.3193421,2
36.58653784,127.3192976,2
36.58653954,127.3192967,2
36.58653467,127.3188532,2
36.58653348,127.3187448,2
36.58652393,127.3186218,2
36.58652392,127.3186218,2
36.58649838,127.3182929,2
36.58649856,127.3178069,2
36.5864986,127.3177029,2
36.58652016,127.3172058,2
36.58649239,127.3169019,2
36.58647774,127.3168316,2
36.58644622,127.3166805,2
36.58639899,127.316454,2
36.58638331,127.3163562,2
36.58626182,127.3156593,2
36.58622698,127.3154088,2
36.58612995,127.3148667,2
36.58610029,127.3145013,2
36.58606383,127.3140701,2
36.58604766,127.3133702,2
36.58602703,127.3131134,2
36.58601293,127.3130233,2
36.58590335,127.3123051,2
36.58583909,127.3118541,2
36.5857699,127.3115187,2
36.5857693,127.3115168,2
36.58567692,127.3112137,2
36.58563191,127.311063,2
36.58561872,127.310743,2
36.58561361,127.3105945,2
36.58562528,127.3103319,2
36.58562426,127.3099867,2
36.58562435,127.3096864,2
36.58563316,127.3094284,2
36.58564018,127.3092406,2
36.58564545,127.309087,2
36.58564716,127.3090372,2
36.58565907,127.3087325,2
36.5856614,127.308673,2
36.58565801,127.3083828,2
36.58565562,127.3082052,2
36.58565605,127.3079706,2
36.58565635,127.3078012,2
36.58565778,127.3076762,2
36.58565882,127.307586,2
36.58564477,127.3073294,2
36.58563774,127.3071971,2
36.58559097,127.3066325,2
36.5856439,127.3064311,2
36.58566168,127.3063634,2
36.58577306,127.3059298,2
36.5858036,127.305405,2
36.5858062,127.3048868,2
36.58577784,127.304543,2
36.58577016,127.3044499,2
36.58576924,127.3044382,2
36.58573922,127.3040517,2
36.58574125,127.3039982,2
36.58575547,127.3036246,2
36.58579955,127.3033784,2
36.58581348,127.3032979,2
36.5858186,127.3032683,2
36.58585307,127.3030692,2
36.58587516,127.3029503,2
36.58559756,127.3021883,2
36.58555661,127.3021351,2
36.58545171,127.3018466,2
36.58535962,127.3015946,2
36.58509943,127.3012747,2
36.5850495,127.3012079,2
36.58492808,127.3010766,2
36.58471399,127.3008473,2
36.58452671,127.3006703,2
36.58434896,127.3005045,2
36.58413778,127.3003365,2
36.58399369,127.3002248,2
36.58388726,127.3001519,2
36.58361071,127.2999594,2
36.58343041,127.2998794,2
36.58323768,127.2997923,2
36.58321454,127.2997828,2
36.5827708,127.2995943,2
36.58234211,127.2994453,2
36.58194189,127.2993013,2
36.58164907,127.2991324,2
36.58149988,127.2992874,2
36.58136417,127.299427,2
36.58102758,127.2997133,2
36.58073608,127.2999803,2
36.58067729,127.3000296,2
36.58034221,127.3003218,2
36.58034788,127.3003218,2
36.58014825,127.3005434,2
36.57994604,127.3007506,2
36.57956952,127.3011403,2
36.57922042,127.3014547,2
36.57897606,127.3016084,2
36.57891379,127.3016471,2
36.57837133,127.301904,2
36.57788825,127.3021323,2
36.57788826,127.3021269,2
36.57766626,127.3023184,2
36.57743497,127.3026886,2
36.57722554,127.3030035,2
36.57709491,127.3032005,2
36.57706949,127.3032357,2
36.57702914,127.3032977,2
36.57673873,127.3037406,2
36.57629173,127.3039886,2
36.57575021,127.3042643,2
36.57524457,127.3045371,2
36.57472863,127.3045011,2
36.57427777,127.3044594,2
36.57427777,127.3044608,2
36.57427057,127.304457,2
36.57396301,127.3043757,2
36.57362637,127.3042874,2
36.57307762,127.304146,2
36.57307472,127.3041446,2
36.57307556,127.3041402,2
36.5729534,127.3040509,2
36.57265359,127.3038309,2
36.57237908,127.3036208,2
36.57217275,127.3034606,2
36.57181164,127.3031735,2
36.57168738,127.3030617,2
36.57144544,127.3028376,2
36.57112283,127.302508,2
36.57108473,127.3024636,2
36.57101502,127.3023752,2
36.57090058,127.3022318,2
36.57079781,127.3020989,2
36.57067979,127.3018712,2
36.57064692,127.3018256,2
36.57046495,127.301654,2
36.57043645,127.3016261,2
36.57030492,127.3015031,2
36.57013585,127.3013583,2
36.5697127,127.3010847,2
36.56931312,127.3008679,2
36.56928107,127.3008522,2
36.56875893,127.300596,2
36.56851348,127.3004739,2
36.56815243,127.3003415,2
36.56804505,127.3003237,2
36.56776894,127.3002799,2
36.56752165,127.3002067,2
36.56710189,127.3000554,2
36.56660435,127.3000489,2
36.56631168,127.3000658,2
36.56581991,127.3000914,2
36.56563785,127.3001012,2
36.56538238,127.3001278,2
36.56340038,127.2999711,2
36.56275391,127.2999473,2
36.56248174,127.2997734,2
36.5616473,127.2992384,2
36.56096442,127.2991806,2
36.56037371,127.2991305,2
36.55987378,127.2988909,2
36.55982886,127.2988694,2
36.55946293,127.2974452,2
36.55884071,127.2972718,2
36.55818158,127.2970885,2
36.55793616,127.2970199,2
36.55777208,127.2969728,2
36.55754892,127.2969087,2
36.55718818,127.2967946,2
36.55702853,127.2967429,2
36.55670201,127.2966374,2
36.55659648,127.2966023,2
36.55617199,127.2964659,2
36.55593074,127.2963885,2
36.55497262,127.2960778,2
36.55454822,127.2959418,2
36.55452472,127.2959336,2
36.5538418,127.2957116,2
36.55341128,127.2956026,2
36.55317721,127.2955428,2
36.55301221,127.2955007,2
36.55267339,127.2954135,2
36.55189577,127.2952194,2
36.55176662,127.2951862,2
36.55111167,127.2950199,2
36.5509318,127.2949751,2
36.55073925,127.2949262,2
36.550542,127.2948756,2
36.55043294,127.2948475,2
36.54999,127.2947356,2
36.54952698,127.2946182,2
36.54913304,127.2945182,2
36.54908306,127.2946076,2
36.54905443,127.2946325,2
36.54892169,127.2947052,2
36.5487458,127.2948013,2
36.54857832,127.2948902,2
36.54844593,127.294965,2
36.54817736,127.2951142,2
36.54803468,127.2951922,2
36.54790082,127.2952434,2
36.54769622,127.2953223,2
36.54746782,127.2954092,2
36.54731565,127.295466,2
36.54724709,127.2954924,2
36.54793551,127.2963713,2
36.54836168,127.2969204,2
36.54878033,127.2974499,2
36.54884429,127.2975315,2
36.54899836,127.2977282,2
36.54915242,127.2979249,2
36.54919671,127.2979815,2
36.54946585,127.2983252,2
36.54912874,127.2983849,2
36.54906123,127.2984591,2
36.54897348,127.2985565,2
36.54885242,127.2984244,2
36.54876775,127.2982967,2
36.54871421,127.2980864,2
36.54862097,127.2979255,2
36.54851979,127.297917,2
36.54834443,127.2978717,2
36.54829907,127.2976361,2
36.5482254,127.2976149,2
36.54823508,127.2974192,2
36.54824013,127.2972035,2
36.54824264,127.2970965,2
36.54814065,127.2968692,2
36.54799124,127.2967574,2
36.54780417,127.2966742,2
36.54762777,127.2966546,2
36.54737805,127.2967198,2
36.54708519,127.296781,2
36.546668,127.2968593,2
36.54638313,127.2970055,2
36.54636914,127.297015,2
36.54634938,127.29702,2
36.54618638,127.2970832,2
36.54616716,127.2971307,2
36.54611873,127.2971425,2
36.54611621,127.2971432,2
36.54589215,127.2971482,2
36.54552985,127.2971563,2
36.54548793,127.2971578,2
36.54546935,127.2971655,2
36.54545988,127.2971695,2
36.54545239,127.2971712,2
36.54540471,127.2971391,2
36.54534037,127.2971725,2
36.54520772,127.2972436,2
36.545072,127.2973493,2
36.54499568,127.2974176,2
36.54493633,127.2975081,2
36.54492484,127.2975255,2
36.54498719,127.2975715,2
36.54497811,127.2977394,2
36.54497587,127.2978804,2
36.54497586,127.297881,2
36.54474153,127.2979596,2
36.54450305,127.2980395,2
36.54450197,127.2980399,2
36.54445634,127.2980142,2
36.54436473,127.2979643,2
36.54426195,127.2979082,2
36.54426042,127.2979069,2
36.54420386,127.2978566,2
36.54416927,127.2978128,2
36.54412695,127.2977594,2
36.5440806,127.297701,2
36.54402594,127.2977189,2
36.54400411,127.2976185,2
36.54402622,127.2976075,2
36.54400124,127.2976131,2
36.54387076,127.297643,2
36.54370397,127.2977037,2
36.54365437,127.297721,2
36.54365211,127.2977211,2
36.54367248,127.2978303,2
36.54366978,127.2978302,2
36.54347329,127.2979461,2
36.54346941,127.2979485,2
36.5433525,127.2979926,2
36.54331417,127.2980076,2
36.54338095,127.2982193,2
36.54342871,127.2983677,2
36.5433147,127.2984069,2
36.54324425,127.2984312,2
36.54313746,127.2984679,2
36.54313647,127.2984681,2
36.54282414,127.2985626,2
36.54258108,127.298636,2
36.54210848,127.2987789,2
36.54210226,127.2987807,2
36.54182286,127.2988631,2
36.54178565,127.2988602,2
36.54173629,127.2988865,2
36.54162417,127.2989244,2
36.5415183,127.2989183,2
36.54139499,127.2988873,2
36.54130263,127.2988509,2
36.54122014,127.2988587,2
36.54116011,127.2988605,2
36.54112649,127.2988295,2
36.54107411,127.2988373,2
36.54090282,127.2987516,2
36.54089985,127.2987504,2
36.54070369,127.2988103,2
36.54039298,127.2989051,2
36.54036455,127.2988898,2
36.54027415,127.2988562,2
36.54021089,127.2987421,2
36.54018062,127.298598,2
36.53997194,127.2986528,2
36.53987129,127.2986813,2
36.53987792,127.2986957,2
36.53991428,127.2987512,2
36.53978413,127.2987935,2
36.53966445,127.2988318,2
36.53963929,127.2988389,2
36.53961583,127.2987771,2
36.53954917,127.2988002,2
36.53955556,127.2988406,2
36.53950611,127.2988614,2
36.53942268,127.2988929,2
36.53939715,127.2989016,2
36.53937516,127.2989011,2
36.5393393,127.2989001,2
36.53932957,127.2988971,2
36.53923083,127.298919,2
36.53921677,127.2989217,2
36.53906308,127.29897,2
36.53899697,127.2989904,2
36.53894274,127.2989809,2
36.53884806,127.2989666,2
36.53882993,127.298972,2
36.53882741,127.2989728,2
36.53861862,127.2990717,2
36.53853966,127.2991095,2
36.53856936,127.2992027,2
36.53853009,127.2992978,2
36.53862078,127.2994318,2
36.53848248,127.2995254,2
36.53833072,127.2996297,2
36.53824518,127.2996758,2
36.53824454,127.299676,2
36.53807017,127.2997431,2
36.53802435,127.2997933,2
36.53792493,127.2998331,2
36.53786054,127.299746,2
36.53781832,127.2995819,2
36.53780548,127.2993829,2
36.53781392,127.2992863,2
36.53751317,127.2992266,2
36.53751109,127.299227,2
36.53749307,127.2995113,2
36.53749239,127.2995278,2
36.53747953,127.2997003,2
36.53746052,127.299949,2
36.53718193,127.2999586,2
36.53702222,127.2999653,2
36.53692546,127.2998822,2
36.53692334,127.2999016,2
36.53691402,127.2999851,2
36.53663888,127.3001277,2
36.53647912,127.3001906,2
36.53634263,127.3002433,2
36.53629875,127.3001356,2
36.53620105,127.3000284,2
36.53609961,127.2999433,2
36.53600063,127.2998464,2
36.53589096,127.2998058,2
36.53575002,127.299805,2
36.53571452,127.2998048,2
36.53553279,127.2998571,2
36.53542255,127.2999372,2
36.5352139,127.3000867,2
36.53514158,127.3001386,2
36.5348032,127.3003792,2
36.53472564,127.3004361,2
36.53469339,127.3004673,2
36.53468387,127.3005983,2
36.53467454,127.3007255,2
36.53476282,127.3010938,2
36.53481312,127.3013063,2
36.53496181,127.3014138,2
36.53500474,127.3014418,2
36.53502484,127.3014728,2
36.53504992,127.3015335,2
36.53505271,127.3015372,2
36.53476194,127.3016273,2
36.5346965,127.3016634,2
36.53471642,127.3017356,2
36.53473254,127.3018456,2
36.53477581,127.3020195,2
36.53481289,127.3021465,2
36.53474358,127.3022162,2
36.53466146,127.3022996,2
36.53462576,127.3023363,2
36.53455579,127.3024622,2
36.53452449,127.3025779,2
36.53450412,127.3026464,2
36.53450413,127.3027165,2
36.53450038,127.3027389,2
36.53447223,127.3028574,2
36.53443279,127.3029829,2
36.53438735,127.3031358,2
36.5343403,127.3032465,2
36.53433168,127.3032668,2
36.53428895,127.3033799,2
36.534261,127.3034533,2
36.53421224,127.3035964,2
36.53419899,127.3036337,2
36.53430386,127.3037175,2
36.53430405,127.3037823,2
36.53424303,127.3037165,2
36.53416516,127.3036826,2
36.53409071,127.3036502,2
36.53404867,127.3036334,2
36.53394639,127.303632,2
36.53385978,127.3037381,2
36.53385815,127.3037407,2
36.53386392,127.3038107,2
36.53384671,127.3039853,2
36.53388158,127.3040951,2
36.53390875,127.3041813,2
36.53393781,127.3043113,2
36.53394451,127.3044398,2
36.53393715,127.3045322,2
36.53389323,127.3045452,2
36.53387867,127.3045991,2
36.53382776,127.3046313,2
36.53375829,127.3046609,2
36.53367286,127.3047629,2
36.53353943,127.3049278,2
36.53355783,127.3052378,2
36.5335571,127.3052412,2
36.53351834,127.3054221,2
36.53346938,127.3056041,2
36.53343282,127.3057017,2
36.53333641,127.3058316,2
36.53325932,127.3058089,2
36.53315297,127.3057782,2
36.53308539,127.3058098,2
36.5330481,127.3059062,2
36.53303215,127.305941,2
36.53308163,127.3060107,2
36.53308669,127.3060788,2
36.53309445,127.306177,2
36.53311541,127.3062982,2
36.5331289,127.3063806,2
36.53304392,127.3065522,2
36.53297309,127.3066942,2
36.53295037,127.3067991,2
36.53290901,127.3069033,2
36.53286482,127.3069858,2
36.53282379,127.3071329,2
36.532759,127.3073086,2
36.53267721,127.307537,2
36.53260442,127.307736,2
36.53256349,127.3078465,2
36.53250112,127.3078456,2
36.53245037,127.3077847,2
36.53238867,127.3077682,2
36.53237249,127.3077535,2
36.53233508,127.3077218,2
36.53230037,127.3076914,2
36.53221367,127.3076574,2
36.53219913,127.3077755,2
36.53240577,127.3078812,2
36.53246266,127.3079462,2
36.53251656,127.3079729,2
36.53252043,127.3079769,2
36.53239372,127.3080486,2
36.5322958,127.3081011,2
36.5321838,127.3081614,2
36.53216943,127.3081799,2
36.53211617,127.3082484,2
36.53208785,127.308291,2
36.53204006,127.3084062,2
36.53199371,127.3085175,2
36.53196814,127.3086487,2
36.53194525,127.3087113,2
36.53192857,127.308757,2
36.53188557,127.3087274,2
36.53179147,127.3090116,2
36.53174479,127.3091489,2
36.53169859,127.3092755,2
36.5314695,127.3097633,2
36.53142627,127.3098553,2
36.53138389,127.3099375,2
36.53130609,127.3100852,2
36.53123837,127.3101999,2
36.53114633,127.3103482,2
36.53105759,127.3104776,2
36.53105687,127.3104787,2
36.53108682,127.3105014,2
36.53119798,127.3105879,2
36.53118571,127.3106994,2
36.53123712,127.3107848,2
36.5312087,127.3109011,2
36.53114363,127.3109344,2
36.53107987,127.3109551,2
36.53098751,127.310985,2
36.53095171,127.3110285,2
36.53094136,127.3111245,2
